absolute_magnitude,color
24.600211539770033,1.3843800000000002
23.631478710589867,1.2937229999999982
22.191452011833608,1.0637910000000002
22.577515742606867,1.1242219999999996
24.63625987547698,1.307848
22.638083558222753,1.0988309999999988
21.020318324488557,0.8151949999999992
24.79800054043164,1.293302999999998
22.324796395146194,1.0416350000000012
25.118583649881035,1.331319999999998
23.64902707694256,1.1962170000000008
23.571433892230907,1.223547
23.920824253252267,1.3170940000000009
23.368211834823455,1.163587999999999
22.51914517042175,1.0933279999999996
23.327356319262865,1.156281
23.754412646253698,1.2339360000000017
24.434927334867183,1.2562679999999986
24.77481641000719,1.358439999999998
24.527235962374853,1.2755989999999997
23.475477081123046,1.2370900000000002
25.5024107136943,1.4066200000000002
24.717861060092883,1.2860350000000018
22.811789853769678,1.0997260000000004
23.797293771486494,1.219761
24.040432845031873,1.341692
23.519887019847292,1.3063409999999998
23.7490524724646,1.3281199999999984
20.004819080374602,0.7618469999999995
21.257188183452296,0.9202680000000001
24.48961778983675,1.2750009999999996
25.33161713067814,1.4146120000000018
24.407550299578027,1.3601419999999997
23.868177954874906,1.3028710000000014
23.529372257886312,1.1948000000000008
23.82702695414692,1.231879000000001
25.19236979421668,1.3109460000000013
23.515823551962146,1.1945879999999995
21.812089332772445,0.9726730000000003
21.50886023290804,0.9255449999999996
24.639059648628333,1.3894829999999985
25.011028261888036,1.4326889999999999
23.234412611691038,1.2172099999999997
25.20204117123796,1.3380449999999975
22.75486371746512,1.090879000000001
22.176507339247642,1.0729939999999996
24.120282151303847,1.2898819999999986
25.695225341809397,1.3545149999999992
21.653402730528615,1.0077479999999994
23.54486449390556,1.2140359999999983
25.66009479529319,1.3986930000000015
24.275050198577045,1.3560149999999993
20.507222823033743,0.840007
23.558023879280515,1.205876
22.746910769890942,1.1721050000000002
24.951139998666626,1.3207379999999986
20.999083102860915,0.9813069999999993
24.772596413775197,1.3225990000000003
25.22838397586731,1.3491120000000016
22.3518411447752,1.1210509999999996
23.95265179529319,1.3325349999999982
23.944075221179933,1.2597069999999988
18.94163456991597,0.7100460000000002
22.459646245457773,1.158899
22.337963017795538,1.0461720000000003
22.632834083656657,1.1585090000000005
23.898271352934557,1.259404
23.534063379481083,1.2458460000000002
23.999618528052235,1.344187999999999
24.142639497331633,1.4028399999999994
24.402676971906214,1.3336640000000024
22.574661262092686,1.1072309999999987
19.79684202444397,0.7405210000000011
25.25576357155903,1.3909719999999979
20.33586457826194,0.7584280000000003
22.21243533924764,1.1441479999999995
21.93438977988277,1.0589330000000015
22.638287038897552,1.1597880000000007
23.412151047774564,1.2159720000000025
24.255677598037902,1.3201850000000022
23.186743077195032,1.3099300000000014
16.444098338682778,0.16060300000000005
21.58322991541049,0.9543499999999998
22.84126717377612,1.1784189999999999
25.26275004303469,1.355633000000001
24.8171262479098,1.2987259999999985
24.052629794346874,1.2467769999999998
18.606721194344434,0.5734780000000015
23.28210190653814,1.333601999999999
21.918651013143716,0.9856400000000001
19.914986377133676,0.7636579999999995
16.960695844751037,0.19190099999999966
23.590281659081434,1.2733979999999985
21.095066557668694,0.8407989999999987
25.45614427050903,1.327217000000001
21.199854095751757,0.8974399999999996
23.54035740772457,1.2380960000000005
22.867670251413365,1.1228859999999994
24.27808666114549,1.2956349999999972
24.574979378072182,1.2959669999999974
24.296845004965657,1.353280999999999
21.468280418204195,0.998545
15.44647697676986,0.14587400000000095
24.244204757540796,1.4091929999999984
24.442514879749567,1.4444820000000007
23.783969466346157,1.2804189999999984
20.63336531898132,0.9735800000000001
23.32332090056069,1.3255429999999997
24.920570442673405,1.495038000000001
25.10796957584162,1.3381310000000006
21.303289358098056,0.9118689999999994
24.97156771746512,1.3834990000000005
20.346707168949877,0.7360179999999996
25.269218176236823,1.4278890000000004
23.77156762209742,1.2258869999999984
25.009524869590187,1.3304420000000015
22.574390352001522,1.0973450000000007
23.62449170447383,1.2115580000000001
24.396053863775244,1.3827609999999986
21.347254845078822,1.0973290000000002
18.099837972605467,0.5874039999999994
22.6280847398878,1.1495619999999995
23.39254240989979,1.2188949999999998
24.18872089591447,1.316872
23.811770193978038,1.2483799999999992
21.470575967655517,1.0064910000000005
14.900014753950753,0.15352000000000032
25.092241961737173,1.3617170000000023
21.74999286532278,1.0225679999999997
23.43210871982747,1.267498999999999
22.931345836391806,1.2035199999999975
24.88345956495122,1.332183999999998
24.302297175476763,1.318384
23.856585091670816,1.2517440000000004
23.118866543906176,1.1592999999999982
21.310113501159115,1.0120509999999996
17.658093577210714,0.289750999999999
23.47502303804564,1.2029059999999987
24.061900146900754,1.3235559999999982
17.696618366726383,0.3647589999999994
24.265384774905492,1.252054000000001
17.305266270694496,0.3993549999999999
19.115476353590665,0.5985460000000007
17.972359506896808,0.3799469999999996
24.79395586512974,1.2866609999999987
21.43761927762136,0.9143539999999994
24.506737750144637,1.351710999999998
20.814744619844532,1.0416610000000013
24.492119296891488,1.3160109999999996
23.377485928355174,1.2660689999999999
23.079786493905562,1.1818000000000008
18.729695879447725,0.5759900000000009
23.989379036730263,1.2359259999999992
25.225106668421535,1.4186940000000021
23.516752363527168,1.2555769999999988
23.36986302050932,1.342327000000001
23.628094328183124,1.26459
21.701497907179938,0.9624489999999994
22.989591775529853,1.2357549999999993
17.942772719827467,0.6888000000000005
24.630317599135097,1.2789149999999978
21.421940722340004,0.9123979999999996
21.08515412176133,0.8717769999999998
21.89713714451533,1.0051480000000002
24.941392698807604,1.3094479999999997
16.23596425854676,0.23055300000000045
13.49207429689149,0.05813899999999972
21.786284606534707,1.0568800000000014
